learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
0.001,0.10674865,2.6267538,0.95912665,0.52696
0.001,0.106126495,2.409296,0.95894,0.53028
0.001,0.105110765,2.3179214,0.96,0.52842
0.001,0.10485019,2.5895197,0.96011335,0.52932
0.001,0.10502357,2.4903777,0.95964,0.52816
0.001,0.10372622,2.3710968,0.96070665,0.52954
0.001,0.104846075,2.52922,0.96011335,0.5335
0.001,0.102701634,2.3291051,0.96118665,0.53316
0.001,0.103233784,2.5981042,0.96080667,0.53234
0.001,0.10200302,2.4893024,0.96158665,0.5334
0.001,0.10190934,2.366321,0.96148664,0.53348
0.001,0.102453806,2.526119,0.96147335,0.53084
0.001,0.10051013,2.3746014,0.96194667,0.53262
0.001,0.10076026,2.5134106,0.9617867,0.5342
0.001,0.09972957,2.2915437,0.96206665,0.52926
0.001,0.10062197,2.5304775,0.9621,0.53094
0.001,0.0998456,2.3139386,0.96218,0.53122
0.001,0.098056085,2.616193,0.9632,0.53248
0.001,0.09861669,2.5475767,0.96253335,0.53068
0.001,0.09721095,2.4090092,0.9633667,0.53
0.001,0.099051446,2.469029,0.9624,0.5295
0.001,0.09677652,2.5155153,0.96335334,0.53028
0.001,0.0960502,2.2914133,0.96407336,0.52934
0.001,0.096228264,2.4938943,0.96344,0.52948
0.001,0.09570618,2.4621363,0.96346,0.52972
0.001,0.095367834,2.60913,0.96402,0.53014
0.001,0.09409107,2.7006242,0.96448,0.5323
0.001,0.09296866,2.6609719,0.9649067,0.5317
0.001,0.09434475,2.4865067,0.96416664,0.53072
0.001,0.09568398,2.500142,0.96382,0.52866
0.001,0.09263666,2.4869485,0.96504664,0.53192
0.001,0.09418723,2.5062745,0.96455336,0.52868
0.001,0.09355534,2.579279,0.96488667,0.53114
0.001,0.09208069,2.355435,0.96504,0.5309
0.001,0.09231252,2.5421388,0.96495336,0.53142
0.001,0.09122764,2.7599077,0.9657,0.5317
0.001,0.092719,2.3021314,0.96500665,0.53234
0.001,0.08950575,2.590083,0.9664267,0.52948
0.001,0.09138822,2.5019355,0.96568,0.5316
0.001,0.08870275,2.6527483,0.96668,0.5298
0.001,0.08976548,2.9090986,0.96626,0.52822
0.001,0.09023047,2.7068162,0.96588665,0.5329
0.001,0.08914198,2.4786928,0.9661667,0.53042
0.001,0.087746345,2.6818004,0.96668667,0.53018
0.001,0.08944741,2.7699075,0.96609336,0.53078
0.001,0.08863443,2.5461118,0.9664933,0.53068
0.001,0.08687231,2.4662616,0.96754,0.53066
0.001,0.08699672,2.5014505,0.9675933,0.53028
0.001,0.08726156,2.537038,0.96746,0.52834
0.001,0.08668668,2.5207615,0.96750665,0.52972
0.001,0.08664429,2.659322,0.9674867,0.52848
0.001,0.08566576,2.9734085,0.9678533,0.5294
0.001,0.086356856,2.7369869,0.96752,0.53022
0.001,0.08562398,2.788966,0.96816,0.53162
0.001,0.08509387,2.607888,0.9686933,0.53114
0.001,0.08652561,2.5210984,0.96742666,0.53542
0.001,0.084044896,2.3636339,0.9682867,0.53246
0.001,0.08276924,2.565091,0.96882,0.5343
0.001,0.08341574,2.7487848,0.9687,0.53074
0.001,0.08443756,2.5311987,0.96819335,0.53442
0.001,0.083467156,2.7946165,0.96884,0.52924
0.001,0.082752086,2.7008896,0.9695333,0.53136
0.001,0.08325475,2.7338343,0.96886665,0.53268
0.001,0.08386789,2.8380122,0.9686933,0.52902
0.001,0.08286658,2.7982717,0.96922666,0.52648
0.001,0.0807042,2.6455364,0.97012,0.53248
0.001,0.081687905,2.7310586,0.96996665,0.52916
0.001,0.08157941,2.3930845,0.9695333,0.53066
0.001,0.082169965,2.9699676,0.9695733,0.53008
0.001,0.08003124,2.909058,0.96982664,0.5303
0.001,0.08132208,2.535618,0.9692133,0.5305
0.001,0.08134391,2.85184,0.96995336,0.53026
0.001,0.079324186,2.5598133,0.9703533,0.52444
0.001,0.08060912,2.525707,0.96992666,0.529
0.001,0.08061838,2.6483436,0.9698733,0.52958
0.001,0.07828402,2.915076,0.97058666,0.52798
0.001,0.08020728,2.733803,0.9700867,0.53434
0.001,0.07834676,2.7258694,0.97059333,0.53358
0.001,0.07799098,2.8090086,0.97073334,0.53454
0.001,0.079538174,2.7925923,0.97047335,0.53662
0.001,0.077859916,2.6636105,0.97132665,0.5291
0.001,0.07763589,2.8430393,0.97082,0.53236
0.001,0.077230655,2.8225577,0.97121334,0.53108
0.001,0.0784154,2.710481,0.9707467,0.53074
0.001,0.078440204,2.5412626,0.97061336,0.52956
0.001,0.076204166,2.872679,0.9721133,0.5295
0.001,0.0768389,2.6757371,0.97186667,0.53226
0.001,0.07682095,2.784161,0.97142667,0.53188
0.001,0.07507377,2.487176,0.9717733,0.52898
0.001,0.07640275,2.6808245,0.97186667,0.53308
0.001,0.076702006,2.7533004,0.97122,0.52976
0.001,0.0745401,2.7003825,0.9725867,0.53128
0.001,0.076051466,2.6561105,0.97176665,0.52878
0.001,0.07537991,2.77862,0.9721533,0.53272
0.001,0.07563576,2.5566154,0.9718267,0.53354
0.001,0.075541414,2.6442406,0.97186667,0.53256
0.001,0.07437231,2.6419783,0.97267336,0.53184
0.001,0.07525564,2.601995,0.97226,0.53152
0.001,0.07435664,2.6523087,0.9727333,0.53068
0.001,0.07520125,2.491395,0.97219336,0.53198
0.001,0.07316581,2.708503,0.9723667,0.52942
0.001,0.07306213,2.7198067,0.97309333,0.53288
0.001,0.07277819,2.954809,0.97328,0.53102
0.001,0.07355622,2.8892658,0.97302,0.53148
0.001,0.07343351,2.8753312,0.9731333,0.52818
0.001,0.07192107,2.55129,0.97338,0.53118
0.001,0.073441975,2.7950377,0.97311336,0.52898
0.001,0.07223246,2.9915545,0.9735733,0.53178
0.001,0.073952936,3.1451325,0.9723733,0.52988
0.001,0.07223845,2.9784482,0.9731867,0.5312
0.001,0.07235146,2.7622588,0.97323334,0.53232
0.001,0.07108297,2.8417187,0.97355336,0.53002
0.001,0.07012598,2.874201,0.97384,0.52992
0.001,0.072385386,2.9461741,0.97298664,0.53042
0.001,0.07099712,2.877081,0.97389334,0.53002
0.001,0.070249036,2.769388,0.9742333,0.53066
0.001,0.07198775,2.584509,0.97330666,0.52874
0.001,0.070486225,2.602578,0.97388,0.53108
0.001,0.06954761,2.7747247,0.97421336,0.535
0.001,0.0697869,2.7547426,0.9748,0.53192
0.001,0.06996991,2.8597038,0.9741333,0.53018
0.001,0.069305964,2.9179943,0.97456664,0.53196
0.001,0.07010324,2.6832874,0.97444665,0.5342
0.001,0.06904964,2.7407668,0.97489333,0.5319
0.001,0.0694605,3.047704,0.97414,0.52994
0.001,0.06972621,2.6611383,0.97440666,0.52984
0.001,0.06943142,2.5818489,0.9747267,0.53016
0.001,0.068242446,2.8313196,0.97532,0.52974
0.001,0.06920422,2.6220515,0.97474664,0.52982
0.001,0.06788191,2.5385144,0.9748733,0.53182
0.001,0.06849022,2.6920583,0.9745467,0.53288
0.001,0.06857356,2.8714523,0.97517335,0.52792
0.001,0.06848017,2.6463926,0.9749867,0.5301
0.001,0.06786624,2.6803339,0.97510666,0.52596
0.001,0.06692495,2.8886342,0.97558665,0.5306
0.001,0.06860161,2.6904526,0.97480667,0.53052
0.001,0.06711128,2.8978338,0.97546,0.53114
0.001,0.06597273,2.9626436,0.97577333,0.5303
0.001,0.06704219,3.001756,0.9757467,0.53114
0.001,0.06686484,2.7480152,0.97536,0.5304
0.001,0.067557774,2.5503285,0.97522,0.53448
0.001,0.06703139,2.9311242,0.97533333,0.5324
0.001,0.06562266,2.9718552,0.97590667,0.53262
0.001,0.06676083,2.809635,0.97606665,0.53038
0.001,0.06608253,3.0574667,0.9755,0.53222
0.001,0.06553543,2.7275157,0.97554,0.53106
0.001,0.06512673,2.7428834,0.9760733,0.52726
0.001,0.06593802,2.5276806,0.97548,0.53048
0.001,0.06398611,2.7235186,0.97631335,0.53112
0.001,0.06577121,2.71829,0.97606,0.53324
0.001,0.06524578,2.9923055,0.97626,0.52916
0.001,0.06523968,2.6203926,0.9761267,0.52938
0.001,0.064264126,2.7356768,0.97672,0.5321
0.001,0.065350905,2.6812456,0.97617334,0.53134
0.001,0.06451005,2.7695622,0.97658,0.5293
0.001,0.06404916,3.0026846,0.9764533,0.52956
0.001,0.06376993,2.9917312,0.9765267,0.5323
0.001,0.06359283,2.6704786,0.9771733,0.52732
0.001,0.06482389,3.0042422,0.9766267,0.5335
0.001,0.06451204,3.066038,0.97668666,0.5316
0.001,0.06412265,2.9557452,0.9767867,0.53294
0.001,0.064527854,2.7925732,0.9766,0.53032
0.001,0.06341002,2.6264048,0.97672,0.53164
0.001,0.06296956,2.639853,0.97724664,0.53488
0.001,0.06298575,2.9245293,0.97716,0.52896
0.001,0.06334573,2.933554,0.97653335,0.5338
0.001,0.06139801,3.1797144,0.97760665,0.5295
0.001,0.06193116,3.1767774,0.97741336,0.52908
0.001,0.062836446,3.1990898,0.9768,0.53102
0.001,0.06207271,3.0964592,0.97752,0.53166
0.001,0.06232936,3.0718668,0.97718,0.53016
0.001,0.06269487,2.8754556,0.9771133,0.53168
0.001,0.062192917,2.8560352,0.97724,0.5329
0.001,0.06167306,2.8930933,0.9773333,0.53046
0.001,0.06191801,3.1058679,0.9774067,0.52832
0.001,0.06288739,2.9369056,0.9773933,0.52686
0.001,0.06255792,2.859911,0.9773667,0.5319
0.001,0.060845103,2.818432,0.97774,0.53228
0.001,0.061195664,2.7707942,0.9779933,0.53118
0.001,0.062082782,2.9797068,0.97734666,0.53158
0.001,0.060354378,3.020559,0.97790664,0.53308
0.001,0.061501402,2.5699136,0.97763336,0.53538
0.001,0.061050974,3.060205,0.97742,0.53482
0.001,0.06236756,2.6867332,0.97701335,0.53136
0.001,0.059876528,2.8914943,0.9782867,0.5284
0.001,0.060594805,3.2442818,0.97771335,0.52872
0.001,0.060339835,2.8415596,0.97827333,0.53314
0.001,0.060937002,3.1405065,0.97788,0.5268
0.001,0.059567988,2.839777,0.9786533,0.53106
0.001,0.060758013,2.810972,0.9780667,0.5329
0.001,0.059867345,2.8311186,0.9781067,0.53134
0.001,0.060254116,2.9885728,0.9781733,0.52924
0.001,0.060566902,2.7002707,0.97805333,0.53334
0.001,0.059494507,2.9940166,0.9786,0.53276
0.001,0.06027749,2.8384638,0.97785336,0.52994
0.001,0.058429323,3.2997274,0.97899336,0.52806
0.001,0.058917854,3.087834,0.97856665,0.52992
0.001,0.058963656,3.079761,0.97889334,0.53056
0.001,0.05941719,2.916348,0.9782,0.52984
0.001,0.05982399,3.0400555,0.97830665,0.5276
0.001,0.058389865,3.0289335,0.9786933,0.53416
0.001,0.058559846,2.923274,0.97870666,0.52722
0.001,0.05958422,2.985385,0.97826,0.53104
0.001,0.057986777,2.6420484,0.9789467,0.53182
0.001,0.058763538,3.029779,0.97874,0.5321
0.001,0.057169884,3.0992467,0.9796067,0.5332
0.001,0.058497023,3.0867968,0.97860664,0.52688
0.001,0.05835088,3.1239438,0.97856,0.52862
0.001,0.057767715,3.1242046,0.97918,0.53186
0.001,0.056740552,3.1545537,0.97937334,0.53016
0.001,0.0579726,2.9800756,0.97899336,0.53062
0.001,0.058940988,2.806145,0.97871333,0.52568
0.001,0.0582873,2.6650345,0.97882,0.53122
0.001,0.05684359,3.123905,0.97940665,0.53196
0.001,0.05792506,2.778256,0.97898,0.53472
0.001,0.05666905,2.9771724,0.9797,0.53018
0.001,0.05733242,2.9263024,0.97888,0.53074
0.001,0.05740452,2.879694,0.9786,0.52968
0.001,0.056507267,2.973435,0.9798267,0.52898
0.001,0.05644618,2.9821143,0.97948,0.53198
0.001,0.056780312,2.8616784,0.98002,0.5283
0.001,0.058558803,2.7316096,0.97885334,0.53276
0.001,0.057487242,3.1129365,0.97893333,0.52858
0.001,0.05655633,3.1263704,0.9797133,0.53238
0.001,0.056270357,2.8888752,0.97954667,0.5325
0.001,0.05618166,3.036689,0.97981334,0.53206
0.001,0.05664754,3.043142,0.9793467,0.52946
0.001,0.054875158,2.7488837,0.98058665,0.52734
0.001,0.05610884,2.8908226,0.97962,0.53316
0.001,0.055080447,3.2988105,0.97998,0.52952
0.001,0.05626489,3.060482,0.97966665,0.53134
0.001,0.055334542,3.0493855,0.9801267,0.53168
0.001,0.055810124,2.8060212,0.97965336,0.53284
0.001,0.054788522,3.257141,0.9804867,0.5293
0.001,0.055506922,2.8598125,0.98002666,0.53518
0.001,0.0548431,3.2761462,0.9800533,0.5349
0.001,0.0552249,2.9247422,0.98020667,0.53098
0.001,0.05588335,3.0531204,0.97959334,0.5326
0.001,0.054878034,3.2206497,0.98009336,0.52716
0.001,0.056249663,3.0192232,0.9793867,0.52672
0.001,0.053349312,3.0747747,0.98084664,0.53298
0.001,0.055350434,3.1509223,0.9796867,0.53192
0.001,0.055249214,2.8964283,0.98032665,0.5301
0.001,0.055173777,3.273924,0.98025334,0.53044
0.001,0.054341275,3.2021542,0.98028666,0.5302
0.001,0.055229966,3.0064142,0.97984666,0.53164
0.001,0.053527772,3.153193,0.98032,0.53096
0.001,0.054096423,2.6912353,0.98031336,0.5329
0.001,0.053918745,3.0240738,0.98048,0.52606
0.001,0.052953184,2.8282828,0.981,0.5302
0.001,0.054306746,3.1299574,0.98054,0.5343
0.001,0.053739566,2.9791532,0.9804133,0.5325
0.001,0.05392581,3.1853597,0.9807067,0.5276
0.001,0.054216895,3.3323212,0.98036665,0.53354
0.001,0.054163247,3.2108974,0.98062664,0.52848
0.001,0.053517926,3.050037,0.98086,0.5338
0.001,0.053222906,3.0024226,0.98102665,0.53096
0.001,0.054315146,2.5324965,0.98072666,0.53078
0.001,0.053137876,3.2999983,0.98101336,0.5327
0.001,0.05323957,3.286567,0.9809333,0.53052
0.001,0.052712746,3.2379234,0.9808,0.52906
0.001,0.053033702,3.069092,0.9810333,0.5334
0.001,0.05271254,3.0639827,0.98121333,0.52996
0.001,0.05247386,3.2047925,0.98083335,0.52958
0.001,0.05277348,3.0372171,0.9805667,0.52996
0.001,0.05292638,3.1436741,0.98094666,0.53056
0.001,0.053227697,2.8502145,0.98121333,0.5322
0.001,0.052284762,3.19085,0.98108,0.53208
0.001,0.052994736,2.8901212,0.9808667,0.53226
0.001,0.052370284,3.142521,0.98097336,0.5322
0.001,0.051841598,3.4517012,0.9813333,0.53198
0.001,0.053189646,3.2090147,0.98078,0.53136
0.001,0.05218765,3.2730534,0.98128,0.52912
0.001,0.052137952,3.1903338,0.98128664,0.53134
0.001,0.052661557,2.801783,0.98069334,0.53384
0.001,0.052171975,2.8488536,0.98096,0.53384
0.001,0.051629372,3.134674,0.9814,0.53198
0.001,0.051549423,3.3562896,0.98098,0.5294
0.001,0.051598243,2.9564412,0.98153335,0.52948
0.001,0.053076558,3.422292,0.981,0.53068
0.001,0.050999347,2.6438675,0.9814867,0.53024
0.001,0.05139355,2.9013894,0.98142666,0.53208
0.001,0.05163502,3.0468993,0.9814,0.53328
0.001,0.05150058,3.2682889,0.9813333,0.5271
0.001,0.051697187,3.1933324,0.98157334,0.52864
0.001,0.051542576,3.2497756,0.98139334,0.5363
0.001,0.051461983,3.5265672,0.9814133,0.53362
0.001,0.05203766,2.9921088,0.98162,0.53282
0.001,0.05043797,3.0513692,0.9819267,0.5323
0.001,0.05182035,2.836843,0.9811533,0.52666
0.001,0.050319195,2.8142736,0.9822,0.53234
0.001,0.04994634,3.0003448,0.98230666,0.5343
0.001,0.051638447,2.8616703,0.98148,0.53022
0.001,0.05054453,2.9132905,0.98220664,0.53182
0.001,0.05039001,3.1429331,0.98209333,0.5302
0.001,0.05010259,3.1640813,0.98198,0.5323
0.001,0.051654093,2.6123965,0.9815867,0.52874
0.001,0.050505754,2.7227669,0.98189336,0.5299
0.001,0.050409634,2.7440596,0.98164666,0.53108
0.001,0.048976973,3.0627613,0.98241335,0.52748
0.001,0.051430397,3.3759587,0.98148,0.5286
0.001,0.050246175,3.0141418,0.98182,0.53026
0.001,0.049997516,3.0668383,0.98256665,0.52858
0.001,0.050927754,3.0180295,0.98216,0.53056
0.001,0.050775975,3.3612978,0.98164666,0.52984
0.001,0.049965825,2.835644,0.9827267,0.53246
0.001,0.050082758,3.0361118,0.9822867,0.5292
0.001,0.05057308,3.013545,0.98171335,0.5328
0.001,0.047950987,2.9578226,0.9829867,0.536
0.001,0.049169276,3.468794,0.98253334,0.53488
0.001,0.05008296,3.132127,0.9823267,0.53058
0.001,0.050346624,2.954432,0.9820333,0.53216
0.001,0.049036738,3.1582277,0.9824333,0.532
0.001,0.04807268,2.8279529,0.98275334,0.5285
0.001,0.049666476,3.217856,0.98212,0.52984
0.001,0.05087866,3.0297613,0.98212665,0.5315
0.001,0.049343094,3.5464928,0.98238665,0.52866
0.001,0.049348723,3.2043016,0.9821,0.53052
0.001,0.050027642,2.8578732,0.98242664,0.53148
0.001,0.047817472,3.4746146,0.9828867,0.5322
0.001,0.049825404,3.126954,0.98233336,0.53406
0.001,0.04817444,3.0521374,0.9827667,0.52904
0.001,0.049555544,2.9605083,0.98233336,0.52764
0.001,0.048634995,3.2245812,0.9827667,0.53054
0.001,0.048549462,3.016248,0.98256,0.532
0.001,0.04882891,3.035356,0.98249334,0.53128
0.001,0.048564162,3.34697,0.9825,0.52966
0.001,0.048394267,2.8412447,0.9823,0.5298
0.001,0.048442934,3.1790004,0.98281336,0.53236
0.001,0.049536925,3.1474438,0.9821733,0.53032
0.001,0.048511583,3.0838716,0.98242664,0.5345
0.001,0.048386883,3.3896492,0.98292667,0.52982
0.001,0.047885824,3.5703108,0.98316,0.53122
0.001,0.047787867,3.2711678,0.98312,0.53192
0.001,0.04864258,3.121677,0.98262,0.53318
0.001,0.04771815,3.1601808,0.9832467,0.53546
0.001,0.047713492,3.4799573,0.9832,0.5322
0.001,0.048061054,3.1888072,0.9828867,0.53302
0.001,0.047055013,3.4676056,0.9832067,0.53044
0.001,0.047542702,3.2960987,0.98308665,0.53082
0.001,0.047890395,3.5167294,0.9829533,0.53134
0.001,0.046215594,3.2485297,0.9837933,0.52924
0.001,0.047971774,3.439349,0.98312664,0.52952
0.001,0.04755418,2.7685847,0.98326665,0.53486
0.001,0.047936976,3.2889285,0.98303336,0.5322
0.001,0.047558974,3.0520117,0.9829533,0.532
0.001,0.047748644,2.776105,0.98296666,0.53204
0.001,0.045850564,3.1718848,0.9833,0.5331
0.001,0.04738855,3.206266,0.98306,0.5317
0.001,0.04725986,3.315612,0.9832133,0.5326
0.001,0.04740395,3.299452,0.9829467,0.52794
0.001,0.04748081,2.9777136,0.98304,0.53178
0.001,0.046846315,3.4406228,0.98345333,0.52916
0.001,0.046828978,3.1707935,0.98329335,0.5308
0.001,0.047766738,2.8940449,0.98308,0.5348
0.001,0.04665198,3.1459498,0.98347336,0.52978
0.001,0.04725166,3.2898657,0.98318666,0.52828
0.001,0.04675004,3.0587475,0.98382664,0.5319
0.001,0.047794275,3.1804497,0.9833,0.53126
0.001,0.046741646,2.7349436,0.9837533,0.5314
0.001,0.046172492,3.388627,0.98336,0.52946
0.001,0.046617974,3.2111132,0.98341334,0.53218
0.001,0.0456663,3.2874782,0.98403335,0.53432
0.001,0.046702217,3.3922067,0.98344,0.52898
0.001,0.046638206,3.0032248,0.98312,0.53252
0.001,0.04628752,3.224537,0.9835733,0.53042
0.001,0.045677878,3.3952854,0.98372,0.5298
0.001,0.046201702,3.175465,0.9835067,0.53034
0.001,0.04550541,2.8643658,0.9841667,0.52986
0.001,0.045492418,3.2351499,0.9839733,0.52572
0.001,0.0462491,3.192871,0.98334,0.53312
0.001,0.045334518,3.1982505,0.98408,0.5354
0.001,0.046319615,3.1030173,0.98366666,0.5305
0.001,0.045763474,3.3557947,0.98366,0.53016
0.001,0.04654853,3.2592185,0.9832067,0.53036
0.001,0.046011116,3.0626197,0.98385334,0.53172
0.001,0.045849208,3.3253243,0.98398,0.53118
0.001,0.04708904,3.145586,0.98333335,0.5281
0.001,0.04516967,3.32312,0.98392665,0.52952
0.001,0.0454529,3.3207579,0.98388,0.52954
0.001,0.045277596,3.2324276,0.9836867,0.53202
0.001,0.045650203,3.3529704,0.9836,0.5339
0.001,0.045382068,2.9525084,0.98358,0.5322
0.001,0.044189114,3.2473183,0.98426664,0.52848
0.001,0.04565498,3.2617645,0.9837267,0.53202
0.001,0.045640603,3.1207407,0.98374665,0.53334
0.001,0.045690086,3.2064373,0.9838,0.5359
0.001,0.045178764,3.1457453,0.9838733,0.52984
0.001,0.045937978,3.3385587,0.98378,0.5262
0.001,0.0455682,3.4667728,0.9839333,0.53488
0.001,0.044224903,3.336577,0.98452,0.5346
0.001,0.04553882,3.2109745,0.9839067,0.5341
0.001,0.044323593,3.173995,0.9845267,0.53164
0.001,0.045196086,3.4094303,0.98410666,0.53344
0.001,0.044602327,3.556742,0.98425335,0.5301
0.001,0.046666007,3.0620506,0.98344,0.53096
0.001,0.04383172,3.2945318,0.9844133,0.53282
0.001,0.045755163,3.3813121,0.9837,0.5313
0.001,0.04515294,3.2325432,0.98392665,0.53276
0.001,0.045268133,3.3499131,0.9841667,0.53032
0.001,0.044866547,3.431004,0.98403335,0.5315
0.001,0.0452495,3.2910485,0.98363334,0.53198
0.001,0.043346494,3.280664,0.98482,0.53358
0.001,0.044504654,3.2464283,0.9843467,0.53046
0.001,0.043456186,3.1079288,0.98440665,0.53016
0.001,0.04422623,3.2039409,0.98439336,0.52972
0.001,0.045425057,3.3402543,0.98369336,0.52838
0.001,0.04445742,3.1200163,0.9843533,0.5316
0.001,0.044309776,3.307395,0.9841933,0.53162
0.001,0.044799473,3.5341833,0.98422664,0.53002
0.001,0.044062816,3.3421836,0.9844,0.53228
0.001,0.0447511,3.624314,0.98380667,0.53292
0.001,0.043780938,3.3071458,0.9844133,0.53064
0.001,0.044467155,3.3513677,0.98395336,0.5281
0.001,0.043197088,3.4626307,0.9849,0.5305
0.001,0.044065937,3.3281198,0.9843067,0.5282
0.001,0.0443835,3.6204927,0.98438,0.53186
0.001,0.0435829,3.281546,0.98455334,0.53162
0.001,0.044282336,2.97145,0.98448664,0.53084
0.001,0.043874905,3.2631338,0.98448,0.5283
0.001,0.04318709,3.4243703,0.98474,0.5305
0.001,0.042396173,3.3842828,0.9851,0.53056
0.001,0.04420772,3.1352274,0.98448,0.53344
0.001,0.044110544,3.3081372,0.98459333,0.53108
0.001,0.04314826,3.0346365,0.98514,0.52948
0.001,0.04275166,3.129679,0.9851267,0.53466
0.001,0.043321166,3.3310394,0.9845667,0.5314
0.001,0.043410778,3.7251356,0.9846867,0.53356
0.001,0.043620564,3.3103194,0.98434,0.5339
0.001,0.043830346,2.9590092,0.9848267,0.52752
0.001,0.044189464,3.2903154,0.98429334,0.53236
0.001,0.041785657,3.4341142,0.9853467,0.5299
0.001,0.04349208,3.051646,0.98462,0.5307
0.001,0.04256435,3.3627167,0.98494667,0.53238
0.001,0.04280593,3.2809412,0.98488,0.53238
0.001,0.04419202,3.2791634,0.9841267,0.53132
0.001,0.04233763,3.3499074,0.98546,0.53112
0.001,0.043170962,3.4007454,0.9847933,0.5307
0.001,0.043185417,3.1154199,0.98498,0.53074
0.001,0.041827142,3.3935468,0.98495334,0.53356
0.001,0.04306159,3.3543954,0.98474,0.5297
0.001,0.042741973,3.3307605,0.9844,0.52766
0.001,0.041695017,3.1449602,0.98525333,0.5318
0.001,0.043411385,2.8705506,0.98451334,0.53194
0.001,0.04282255,3.0175881,0.98465335,0.53256
0.001,0.041599352,3.3115976,0.98532,0.53432
0.001,0.041332427,3.5701196,0.98587334,0.52384
0.001,0.04365185,3.2034993,0.98476666,0.52864
0.001,0.041776363,3.302506,0.9854533,0.52892
0.001,0.042007014,3.6939597,0.98502666,0.5353
0.001,0.042602144,3.3814278,0.9848667,0.53304
0.001,0.043297946,3.4376802,0.9845733,0.5323
0.001,0.040971745,3.373689,0.98572,0.53358
0.001,0.04147597,3.362761,0.98509336,0.53152
0.001,0.04188472,3.4210002,0.98536664,0.52958
0.001,0.042116575,3.2909033,0.9851133,0.52992
0.001,0.04223887,3.528066,0.9851933,0.53346
0.001,0.042891145,3.4053988,0.9850733,0.52926
0.001,0.042166,2.9527671,0.98499334,0.53426
0.001,0.042693105,3.280003,0.98526,0.532
0.001,0.041323222,3.4146636,0.9854533,0.53608
0.001,0.042526595,3.334516,0.9847867,0.52776
0.001,0.04179171,3.2462301,0.98540664,0.5315
0.001,0.0412056,3.5528474,0.9855533,0.53058
0.001,0.04171428,3.2445152,0.9853,0.53138
0.001,0.0411298,3.5934737,0.98574,0.53316
0.001,0.04272089,3.51696,0.9850067,0.53242
0.001,0.042482454,3.418394,0.98514664,0.53248
0.001,0.041512284,3.6416936,0.98532,0.52796
0.001,0.041484788,3.2579741,0.98514664,0.53244
0.001,0.041879814,3.5003614,0.9851533,0.53258
0.001,0.041321818,3.4220188,0.98561335,0.5344
0.001,0.040493887,3.38853,0.9853333,0.53212
0.001,0.041313495,3.4611816,0.9856733,0.53126
0.001,0.04138263,3.7408597,0.98588,0.52808
0.001,0.042571675,3.5777256,0.98496,0.5299
0.001,0.03952172,3.7381463,0.98628,0.52484
0.001,0.04314038,3.4453483,0.9845667,0.52794
0.001,0.039882265,3.2961223,0.98617333,0.53038
0.001,0.040683102,3.6804183,0.98554,0.53212
0.001,0.040226493,3.3302321,0.98598665,0.52708
0.001,0.042747136,2.991131,0.98508,0.52652
0.001,0.04106442,3.0781682,0.98543334,0.52968
0.001,0.041893434,3.4656544,0.98513335,0.53412
0.001,0.0406863,3.3385851,0.98592,0.53026
0.001,0.04263354,2.5523725,0.98510665,0.53058
0.001,0.03995685,3.3518043,0.98587334,0.52846
0.001,0.041850287,3.4529967,0.9852267,0.53466
0.001,0.04072769,3.0642443,0.9858267,0.53186
0.001,0.04141651,3.1299748,0.9852933,0.52684
0.001,0.040007003,3.3718886,0.98586,0.52968
0.001,0.040802702,3.4875503,0.9857733,0.5312
0.001,0.040750176,3.1640143,0.9860467,0.5305
0.001,0.04009104,3.4698505,0.98616,0.5297
0.001,0.04157467,3.620365,0.9854467,0.53084
0.001,0.04023826,3.6144712,0.9857,0.53222
0.001,0.04117801,3.2952962,0.98522,0.5296
0.001,0.04041081,3.535024,0.98586,0.53158
0.001,0.041063428,3.3855958,0.98575336,0.52912
0.001,0.040513996,3.013147,0.98602,0.53136
0.001,0.040372234,3.5153003,0.98597336,0.53154
0.001,0.039716735,3.5601382,0.98579335,0.5314
0.001,0.040941946,3.5630827,0.9855533,0.53082
0.001,0.040050756,3.6601198,0.98566,0.52992
0.001,0.04078124,3.052712,0.9859,0.52974
0.001,0.039797224,3.393883,0.98614,0.5328
0.001,0.03948714,3.4522192,0.98628664,0.53202
0.001,0.04145932,3.2628684,0.98540664,0.5294
0.001,0.040761866,2.6354258,0.9862,0.5318
0.001,0.04074465,3.386947,0.98544,0.52934
0.001,0.039411746,3.4881425,0.98613334,0.5323
0.001,0.04069214,3.8413002,0.98568,0.5315
0.001,0.040496647,3.601391,0.98571336,0.53056
0.001,0.04054789,3.4531918,0.9857467,0.5315
0.001,0.03970503,3.0930786,0.98586,0.52894
0.001,0.03996956,3.1738214,0.9856667,0.52974
0.001,0.03946762,3.505316,0.98612666,0.5261
0.001,0.039080016,3.8734002,0.98662,0.52694
0.001,0.039632052,3.6624138,0.98598665,0.52988
0.001,0.040030025,2.8237684,0.98586,0.53028
0.001,0.04031677,3.5459075,0.98598665,0.53108
0.001,0.040190466,3.3218865,0.98591334,0.53122
0.001,0.0395759,3.467486,0.98606664,0.53328
0.001,0.040061656,3.1233313,0.98626,0.5303
0.001,0.03987376,3.6630974,0.9859267,0.5289
0.001,0.040201742,3.207505,0.9862267,0.5282
0.001,0.039536886,3.579337,0.98627335,0.5338
0.001,0.039109766,3.604485,0.9865533,0.53268
